Clause,mainVerb,mainReferent,Gold
Music Theory Spectrum 10 (1988): 19-42.,,,CANNOT_DECIDE
________.,,,CANNOT_DECIDE
Bartks Octatonic Strategies: A Motivic Approach.,,,CANNOT_DECIDE
Journal of the American Musicological Society 44 (1991): 262-300.,,,CANNOT_DECIDE
"Morrison, Charles D. Prolongation in the Final Movement of Bartks String Quartet No. 4.",,,CANNOT_DECIDE
Music Theory Spectrum 13 (1991): 179-196.,,,CANNOT_DECIDE
"Travis, Roy.",,,CANNOT_DECIDE
Tonal Coherence in the First Movement of Bartks Fourth String Quartet.,“,,CANNOT_DECIDE
The Music Forum 2 (1970): 298-371.,,,CANNOT_DECIDE
"Wilson, Paul.",,,CANNOT_DECIDE
The Music of Bla Bartk.,,,CANNOT_DECIDE
"New Haven: Yale University Press, 1992.",,,CANNOT_DECIDE
